"","state","bill","issue","status","index","seen","status_occurrence","state_code","region","division"
"1054","Wisconsin","AB 609","Other Healthcare Barriers","Advancing",1050,1,"status","WI","Midwest","East North Central"
"1055","Wisconsin",NA,NA,"First read and referred to committee, 10/31/2023",1050,1,"status_details_1","WI","Midwest","East North Central"
"1056","Wisconsin","AB 447","Other Anti-LGBTQ Bills","Introduced",1052,1,"status","WI","Midwest","East North Central"
"1057","Wisconsin",NA,NA,"Carried over, 01/16/2024",1052,1,"status_details_1","WI","Midwest","East North Central"
"1058","Wisconsin","AB 502","Healthcare Age Restrictions","Advancing",1054,1,"status","WI","Midwest","East North Central"
"1059","Wisconsin",NA,"Other Healthcare Barriers","First read and referred to committee, 10/18/2023",1054,1,"status_details_1","WI","Midwest","East North Central"
"1060","Wisconsin","SB 489","Curriculum Censorship","Advancing",1056,1,"status","WI","Midwest","East North Central"
"1061","Wisconsin",NA,"Other School Restrictions","First read and referred to committee, 10/16/2023",1056,1,"status_details_1","WI","Midwest","East North Central"
"1062","Wisconsin","SB 479","Other Healthcare Barriers","Introduced",1058,1,"status","WI","Midwest","East North Central"
"1063","Wisconsin",NA,NA,"Carried over, 01/16/2024",1058,1,"status_details_1","WI","Midwest","East North Central"
"1064","Wisconsin","AB 377","Other Anti-LGBTQ Bills","Advancing",1060,1,"status","WI","Midwest","East North Central"
"1065","Wisconsin",NA,"School Sports Bans","Assembly passed; Senate public hearing, 12/13/2023",1060,1,"status_details_1","WI","Midwest","East North Central"
"1066","Wyoming","HB 187","Restricting Student & Educator Rights","Defeated",1062,1,"status","WY","West","Mountain"
"1067","Wyoming",NA,NA,"Did not consider for introduction, 01/31/2023",1062,1,"status_details_1","WY","West","Mountain"
"1068","Wyoming","SF 111","Healthcare Restrictions","Defeated",1064,1,"status","WY","West","Mountain"
"1069","Wyoming",NA,NA,"Passed Senate; House did not consider for introduction, 02/24/2023",1064,1,"status_details_1","WY","West","Mountain"
"1070","Wyoming","SF 117","Restricting Student & Educator Rights","Defeated",1066,1,"status","WY","West","Mountain"
"1071","Wyoming",NA,NA,"Passed Senate; House did not consider for introduction, 02/24/2023",1066,1,"status_details_1","WY","West","Mountain"
"1072","Wyoming","HB 262","Weakening Civil Rights Laws","Defeated",1068,1,"status","WY","West","Mountain"
"1073","Wyoming",NA,NA,"Died in committee, 02/07/2023",1068,1,"status_details_1","WY","West","Mountain"
"1074","Wyoming","SF 133","Restricting Student & Educator Rights","Passed into Law",1070,1,"status","WY","West","Mountain"
"1075","Wyoming",NA,NA,"Became act without Governor’s signature, 03/17/2023",1070,1,"status_details_1","WY","West","Mountain"
"1076","Wyoming","SF 144","Healthcare Restrictions","Defeated",1072,1,"status","WY","West","Mountain"
"1077","Wyoming",NA,NA,"Passed Senate; House Committee of the Whole did not consider, 02/27/2023",1072,1,"status_details_1","WY","West","Mountain"
